customer_number,usia,pekerjaan,status_perkawinan,pendidikan,gagal_bayar_sebelumnya,pinjaman_rumah,pinjaman_pribadi,jenis_kontak,bulan_kontak_terakhir,hari_kontak_terakhir,jumlah_kontak_kampanye_ini,hari_sejak_kontak_sebelumnya,jumlah_kontak_sebelumnya,hasil_kampanye_sebelumnya,tingkat_variasi_pekerjaan,indeks_harga_konsumen,indeks_kepercayaan_konsumen,suku_bunga_euribor_3bln,jumlah_pekerja,pulau,berlangganan_deposito,high_rate_flag,job_sector
556301,31,8,1,3,0,0,0,1,2,3,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,2,0,1,0
704077,50,0,0,4,0,0,0,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,1,0,1,0
540543,59,10,0,6,0,0,0,1,2,4,6,999,0,0,1.1,93.994,-36.4,4.855,5191.0,6,0,1,2
730960,35,0,0,6,0,1,0,1,6,3,1,999,0,0,-1.1,94.199,-37.5,0.876,4963.6,6,0,0,0
819800,80,10,0,0,1,1,1,0,5,2,1,6,1,2,-2.9,92.201,-31.4,0.883,5076.2,2,1,0,2
187994,45,1,2,7,1,0,0,0,4,5,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
664738,28,1,0,6,0,1,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,7,0,1,0
749630,37,1,0,5,0,1,1,0,2,5,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,2,0,0,0
787051,49,3,2,6,0,1,1,0,5,2,1,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,7,0,0,0
100616,38,3,0,4,1,0,0,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,3,0,1,0
458478,37,2,1,4,0,0,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,4,0,1,1
131785,35,9,0,6,0,0,0,0,7,4,5,999,0,0,-3.4,92.431,-26.9,0.733,5017.5,4,1,0,2
823954,31,0,1,6,0,0,0,1,3,5,29,999,0,0,1.4,94.465,-41.8,4.959,5228.1,6,0,1,0
616374,41,2,2,2,0,0,0,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.96,5228.1,1,0,1,1
126441,37,0,0,4,0,1,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,5,0,1,0
283197,36,3,0,6,0,0,0,0,8,3,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,6,0,1,0
373383,27,5,1,5,0,0,0,1,8,4,1,999,0,0,-0.1,93.2,-42.0,4.245,5195.8,1,0,1,2
398747,45,2,0,1,0,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,1
398911,42,11,0,7,0,1,0,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,6,0,1,2
871514,19,5,1,2,0,1,0,0,0,2,1,5,2,2,-1.8,93.369,-34.8,0.655,5008.7,0,1,0,2
577294,30,1,1,6,0,0,0,0,5,5,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,4,0,1,0
527352,25,6,1,5,0,1,0,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,3,0,1,1
158609,48,6,1,4,0,0,0,0,1,5,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,4,0,0,1
391943,72,10,0,2,0,1,1,0,7,4,3,999,0,0,-3.4,92.431,-26.9,0.722,5017.5,3,1,0,2
343391,23,2,1,1,0,1,1,0,2,5,7,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,4,0,0,1
355843,36,2,0,4,0,0,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,4,0,1,1
831430,41,0,1,6,0,1,0,0,8,2,5,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,2,0,1,0
317679,47,1,0,5,0,1,0,0,5,4,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0
895033,52,0,0,1,0,1,1,0,8,1,3,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,3,0,1,0
577999,34,0,0,4,0,1,1,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,4,0,1,0
144957,36,3,1,4,0,0,0,0,1,1,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,4,0,0,0
637179,33,0,0,6,0,1,0,0,2,5,3,999,0,0,-1.8,93.876,-40.0,0.699,5008.7,5,1,0,0
646525,57,1,0,6,1,0,0,0,5,4,7,999,0,0,1.4,93.444,-36.1,4.962,5228.1,3,0,1,0
919762,58,8,0,1,0,0,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,6,0,1,0
846017,24,0,1,4,0,1,0,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,4,0,1,0
983631,40,1,0,5,0,1,0,1,2,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0
911072,57,0,0,6,0,1,0,0,5,2,1,999,1,1,-2.9,92.201,-31.4,0.883,5076.2,2,1,0,0
119173,34,0,0,4,0,1,1,0,4,3,8,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1,0
254377,54,6,0,4,1,0,0,0,1,5,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,5,0,0,1
632915,34,1,0,5,0,0,0,0,3,4,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,7,0,0,0
680164,29,2,0,4,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,4,0,1,1
512357,47,6,0,7,0,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,4,0,1,1
921401,26,0,1,6,0,1,0,0,2,1,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,6,0,0,0
938116,28,0,0,4,0,0,1,1,2,5,18,999,0,0,1.1,93.994,-36.4,4.864,5191.0,4,0,1,0
107131,31,0,1,6,0,1,0,0,5,4,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,5,0,1,0
360673,33,6,0,4,1,1,0,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,6,0,1,1
172835,27,0,1,6,0,0,1,0,3,2,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,2,0,0,0
187404,56,0,0,3,0,0,0,1,2,2,6,999,0,0,1.1,93.994,-36.4,4.856,5191.0,7,0,1,0
360354,69,10,0,6,0,1,0,0,6,5,8,999,0,0,-3.4,92.379,-29.8,0.773,5017.5,3,0,0,2
149189,42,0,0,6,0,1,0,0,5,2,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,3,0,1,0
714006,41,6,0,5,0,0,1,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,2,0,1,1
323913,49,6,0,4,1,0,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,4,0,1,1
534872,35,0,2,6,0,1,0,0,5,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,6,0,1,0
321032,36,2,0,4,0,1,0,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,4,0,1,1
402967,53,0,1,4,0,1,0,0,2,2,2,999,2,1,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0
851419,29,1,1,6,0,0,1,1,4,3,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,6,0,1,0
296239,45,0,0,4,1,1,0,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,5,0,1,0
183006,32,2,1,6,1,1,1,0,8,2,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,3,0,1,1
505615,26,2,1,3,0,1,0,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,1
344478,26,5,1,6,0,1,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,3,0,1,2
833937,29,8,0,6,0,1,0,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,7,0,1,0
571896,43,2,0,7,0,1,0,0,4,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,6,0,1,1
117915,35,0,0,4,0,1,0,0,1,3,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,1,0,0
391744,37,3,0,6,0,1,0,0,8,3,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,7,0,1,0
424838,33,2,1,1,0,1,0,0,2,5,3,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,7,0,0,1
241726,43,1,0,5,0,0,0,0,2,4,1,999,1,1,-1.8,93.876,-40.0,0.699,5008.7,1,1,0,0
124465,32,1,0,2,1,1,0,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,3,0,1,0
977798,32,7,2,5,1,1,0,1,3,3,3,999,0,0,1.4,94.465,-41.8,4.962,5228.1,6,0,1,0
108512,36,2,0,3,0,1,0,0,2,4,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,5,0,0,1
389733,50,7,0,6,0,1,1,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,0
565580,43,6,0,4,0,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,1
765516,30,3,2,6,0,0,1,1,2,5,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,6,0,1,0
669846,34,1,0,4,0,0,1,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,3,0,1,0
353266,31,7,3,5,0,0,0,0,4,4,3,999,0,0,1.4,93.918,-42.7,4.958,5228.1,7,0,1,0
593518,55,0,0,7,0,1,1,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,2,0,1,0
110108,45,1,0,5,0,1,0,0,2,3,5,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,3,0,0,0
942057,47,0,0,6,0,0,0,1,3,5,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,7,0,1,0
502818,45,6,0,3,0,1,1,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,2,0,1,1
230140,30,3,0,6,0,1,0,0,4,3,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,4,1,1,0
194707,27,2,1,3,0,1,0,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,1,0,1,1
217616,30,6,0,4,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,1
179461,42,2,1,3,1,1,0,0,2,4,5,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,5,0,0,1
531734,36,0,0,6,1,0,0,0,5,5,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,6,0,1,0
639710,34,1,0,4,0,0,0,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,7,0,1,0
593220,43,9,0,6,1,1,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,2
158821,46,0,0,4,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,6,0,1,0
160793,31,3,0,6,0,1,1,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,2,0,1,0
802527,26,0,1,4,0,1,0,1,2,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,4,0,1,0
489237,41,0,0,6,0,1,0,0,9,4,1,999,0,0,-3.0,92.713,-33.0,0.707,5023.5,0,1,0,0
608766,51,1,0,5,0,0,1,1,3,2,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,2,0,1,0
651148,42,0,0,6,0,1,0,0,5,4,5,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0
694858,58,1,0,5,1,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,5,0,1,0
890494,58,0,2,6,0,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,6,0,1,0
576136,60,6,0,1,0,1,0,1,5,3,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,2,0,1,1
380296,30,4,0,6,0,1,0,0,5,3,7,999,0,0,1.4,93.444,-36.1,4.964,5228.1,4,0,1,1
825880,42,1,0,5,0,0,0,0,2,1,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,7,0,0,0
169814,46,1,2,5,0,1,1,0,5,3,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,1,0
418258,26,1,1,5,0,1,0,0,2,4,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,4,0,0,0
949424,41,6,0,4,0,0,0,0,2,4,4,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,3,0,0,1
651922,30,0,0,6,0,1,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
207209,37,6,1,4,0,0,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,2,0,1,1
330243,37,6,0,4,0,0,0,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,1
902696,57,10,0,6,0,1,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,2
831914,50,2,1,3,1,0,0,1,3,1,4,999,0,0,1.4,94.465,-41.8,4.96,5228.1,2,0,1,1
822040,53,11,0,7,1,0,0,0,5,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,6,0,1,2
462422,42,1,1,5,0,1,0,0,8,5,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,5,0,1,0
470873,38,6,0,4,0,1,1,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,0,1,1
691746,41,0,1,6,0,0,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
473201,30,5,1,7,0,0,0,0,3,2,3,999,0,0,-2.9,92.963,-40.8,1.206,5076.2,5,0,0,2
838469,34,1,1,6,0,1,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,4,0,1,0
814586,48,2,0,2,1,0,0,1,2,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,7,0,1,1
717552,36,2,1,3,0,0,0,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,1
627793,30,8,1,6,0,1,1,0,4,3,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,7,0,1,0
758689,25,2,0,1,0,0,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,2,0,1,1
225955,40,1,0,5,0,1,0,0,5,1,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,4,0,1,0
451453,52,3,0,6,1,0,0,1,2,1,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0
884904,33,0,0,5,0,1,1,1,3,5,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1,0,1,0
185911,37,3,0,6,0,0,1,0,8,3,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,1,0,1,0
522254,47,1,0,3,0,2,2,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,5,0,1,0
262476,36,0,0,4,1,1,0,0,5,4,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,3,0,1,0
465486,36,2,0,3,0,0,0,0,2,4,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,3,0,0,1
287108,41,0,0,4,0,0,1,0,4,1,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,2,0,1,0
966952,65,10,1,6,0,0,0,0,8,4,1,999,2,1,-3.4,92.649,-30.1,0.714,5017.5,4,1,0,2
833544,31,1,0,5,0,0,0,1,2,2,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,0,1,0
710389,32,0,1,4,0,1,1,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,7,0,1,0
970435,35,0,2,6,1,0,0,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,7,0,1,0
865928,30,6,0,4,0,1,0,1,2,5,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,7,0,1,1
310451,23,5,1,7,0,0,0,0,4,2,1,999,2,1,-1.7,94.215,-40.3,0.893,4991.6,3,1,0,2
751502,35,2,0,1,0,1,0,0,2,1,3,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,2,0,0,1
573835,46,2,0,3,1,0,0,1,2,4,6,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,1
762860,36,0,1,6,0,1,0,0,7,3,1,2,2,2,-3.4,92.431,-26.9,0.742,5017.5,7,0,0,0
809035,30,1,2,3,0,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,0
429649,48,4,0,1,1,1,1,0,5,2,4,999,0,0,1.4,93.444,-36.1,4.968,5228.1,4,0,1,1
219718,31,1,1,5,0,1,0,0,1,4,1,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,6,0,0,0
436271,54,1,0,5,0,1,0,0,1,3,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0
442443,50,6,0,4,0,1,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,1
890459,29,2,0,3,0,0,0,0,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,2,0,0,1
438263,29,0,1,4,0,1,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,3,0,1,0
829075,46,3,0,4,1,1,0,0,1,5,4,999,0,0,-1.8,93.075,-47.1,1.479,5099.1,0,0,0,0
588239,43,0,0,4,0,0,0,1,3,1,2,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0
776489,30,0,1,6,0,0,0,0,5,5,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1,0
991681,31,2,0,3,0,1,1,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,3,0,1,1
100754,45,2,0,2,0,1,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,2,0,1,1
196546,30,6,0,7,0,1,0,1,2,3,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,3,0,1,1
399024,39,1,0,5,0,1,0,1,3,5,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,2,0,1,0
226104,48,2,0,3,0,1,0,0,5,2,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,1
199538,35,1,1,5,0,1,0,0,5,1,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,4,0,1,0
444793,36,1,1,5,0,0,0,0,5,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,7,0,1,0
641508,34,0,0,4,0,0,0,0,2,2,2,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,2,0,0,0
102978,41,6,0,3,0,1,1,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,4,0,1,1
291036,45,2,0,7,0,0,0,0,1,5,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,0,1
155403,60,11,0,6,0,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,7,0,1,2
162303,34,0,2,6,0,1,0,0,5,4,14,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0
742257,50,2,0,2,0,1,0,0,5,5,4,999,0,0,1.4,93.444,-36.1,4.966,5228.1,3,0,1,1
790705,32,2,0,1,0,0,0,1,4,5,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,1
813677,46,0,2,4,0,1,0,1,7,5,1,999,0,0,-0.1,93.798,-40.4,5.045,5195.8,6,0,1,0
436808,30,1,1,5,0,0,0,1,3,2,1,999,0,0,-1.7,94.055,-39.8,0.702,4991.6,0,0,0,0
495991,36,0,1,6,0,0,0,0,5,3,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,4,0,1,0
723297,29,6,0,3,0,1,1,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,7,0,1,1
623425,28,2,0,3,1,0,1,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,7,0,1,1
132162,37,1,1,4,0,0,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,3,0,1,0
807512,55,0,0,3,0,0,0,0,8,1,3,999,0,0,-3.4,92.649,-30.1,0.722,5017.5,7,0,0,0
851574,53,2,0,3,0,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,5,0,1,1
593665,28,1,1,5,0,1,0,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
904065,45,1,0,4,0,1,0,0,1,1,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,7,0,0,0
980605,46,2,0,3,0,1,0,1,2,2,6,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,1
110472,37,2,0,4,0,1,0,1,3,1,4,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,1,1
630838,56,1,0,4,0,1,0,1,2,3,14,999,0,0,1.1,93.994,-36.4,4.858,5191.0,7,0,1,0
467354,56,2,0,3,1,0,0,1,2,4,5,999,0,0,1.1,93.994,-36.4,4.86,5191.0,2,0,1,1
339134,32,0,0,6,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,1,0,1,0
871187,48,1,0,5,0,1,0,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,4,0,1,0
409726,34,1,0,4,1,0,0,0,5,2,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,6,0,1,0
679645,30,6,1,4,0,0,0,0,5,1,2,999,0,0,-2.9,92.201,-31.4,0.861,5076.2,3,0,0,1
788471,30,0,1,5,0,1,1,0,2,4,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,6,0,0,0
371568,29,0,1,6,1,0,1,1,3,2,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,3,0,1,0
225932,48,4,2,1,0,1,0,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,2,0,1,1
368552,34,1,0,4,0,1,0,0,3,3,1,3,4,2,-1.7,94.055,-39.8,0.715,4991.6,3,1,0,0
458926,53,4,0,5,1,1,0,1,3,1,4,999,0,0,1.4,94.465,-41.8,4.865,5228.1,1,0,1,1
618300,57,7,0,5,0,1,1,1,4,2,1,999,0,0,1.4,93.918,-42.7,4.955,5228.1,1,0,1,0
188122,43,1,0,5,0,1,1,0,5,3,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,6,0,1,0
770590,54,1,0,6,1,0,1,1,2,1,7,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,0
115572,34,1,0,4,0,1,0,0,2,1,1,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,2,0,0,0
528899,41,1,0,4,0,0,0,1,2,5,6,999,0,0,1.1,93.994,-36.4,4.855,5191.0,4,0,1,0
504212,23,6,1,4,0,1,1,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,2,0,1,1
884114,29,7,0,2,1,0,0,1,3,5,11,999,0,0,1.4,94.465,-41.8,4.959,5228.1,3,0,1,0
166745,37,1,0,6,0,1,1,0,5,4,6,999,0,0,1.4,93.444,-36.1,4.962,5228.1,6,0,1,0
223371,40,2,0,3,1,1,1,0,2,3,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,2,0,0,1
355804,40,0,0,6,0,1,0,0,8,4,6,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,5,0,1,0
300137,37,1,1,5,0,1,0,0,1,1,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0
822194,30,2,0,3,0,0,1,1,4,3,16,999,0,0,1.4,93.918,-42.7,4.963,5228.1,4,0,1,1
646112,36,0,0,6,0,1,0,0,2,5,3,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,4,0,0,0
692266,32,0,2,4,0,0,0,0,8,2,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,6,0,1,0
876566,24,5,1,4,0,1,0,0,2,2,2,6,2,2,-1.8,93.876,-40.0,0.668,5008.7,5,1,0,2
734781,42,8,0,3,0,1,0,0,4,3,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
644008,29,0,1,4,0,0,0,0,4,5,1,999,0,0,-2.9,92.469,-33.6,1.059,5076.2,5,1,0,0
189603,29,1,1,5,0,1,0,0,4,2,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,2,0,1,0
232531,35,1,0,4,0,0,0,0,5,2,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,2,0,1,0
752730,31,0,0,4,0,1,0,0,1,5,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0
536192,32,2,0,2,0,1,1,0,2,1,1,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,1
742593,33,0,0,4,0,0,0,1,3,1,3,999,0,0,1.4,94.465,-41.8,4.96,5228.1,2,0,1,0
300613,35,1,1,3,0,1,1,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,1,0
679363,37,2,1,3,0,0,0,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,5,0,1,1
506751,30,2,0,2,0,1,0,0,4,3,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,5,0,1,1
130195,32,0,1,6,0,0,0,0,2,3,2,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,2,0,0,0
513675,41,8,0,1,0,0,0,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,5,0,1,0
390821,28,0,0,6,0,2,2,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,3,0,1,0
720566,33,1,0,6,0,1,0,0,5,2,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,7,0,1,0
442177,56,0,0,7,0,1,0,0,5,5,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,5,0,1,0
121117,50,2,0,3,1,1,0,0,4,2,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,2,0,1,1
679631,51,1,0,5,0,0,1,0,9,1,2,999,0,0,-3.0,92.713,-33.0,0.709,5023.5,0,1,0,0
668893,34,11,1,6,0,0,0,1,7,3,1,999,0,0,-3.4,92.431,-26.9,0.724,5017.5,6,0,0,2
987486,43,7,0,4,0,0,0,0,8,1,3,999,1,1,-3.4,92.649,-30.1,0.714,5017.5,4,0,0,0
816208,30,0,0,4,0,0,0,0,3,1,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0
381439,48,4,0,3,0,1,0,0,5,2,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,5,0,1,1
160280,27,0,1,6,0,1,0,0,3,5,1,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,0,0
768487,43,2,2,3,1,0,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,6,0,1,1
281254,46,8,0,4,0,0,1,1,2,5,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,6,0,1,0
464400,45,2,2,3,1,1,0,0,8,1,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,1
360679,37,1,0,5,1,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,2,0,1,0
633381,35,2,0,3,0,1,0,0,8,3,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,3,0,1,1
460218,46,8,0,4,0,1,0,0,5,1,1,999,0,0,-2.9,92.201,-31.4,0.861,5076.2,7,0,0,0
546955,56,6,0,1,1,1,1,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,6,0,1,1
990617,36,6,0,4,0,1,0,1,2,1,4,999,0,0,1.1,93.994,-36.4,4.858,5191.0,4,0,1,1
